"HOUSEID","VEHID","VEHYEAR","MAKE","HHVEHCNT","VEHTYPE","VEHFUEL","VEHCOMMERCIAL","VEHCOM_RS","VEHCOM_DEL","VEHCOM_OTH","COMMERCIALFREQ","HHVEHUSETIME_RS","HHVEHUSETIME_DEL","HHVEHUSETIME_OTH","VEHOWNED","WHOMAIN","VEHCASEID","ANNMILES","HYBRID","VEHAGE","VEHOWNMO","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","HHFAMINC_IMP"
"9000052066","01",2007,"07",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005206601",3500,"02",15,"-1",1,"03","02","02","01","02",1,"23","04","01",1,"09","03","02","03","01","02","01","202203",1,"1023",5233.44935953784,6499.25736918685,0,"04"
"9000052070","01",2003,"20",1,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005207001",20000,"02",19,"-1",1,"03","02","04","02","02",1,"43","03","01",1,"09","03","01","02","04","06","02","202203",1,"1028",15629.6855422749,22649.3384741246,0,"03"
"9000052073","01",2018,"12",2,"04","01","01","02","02","01","02","-1","-1","00","01","01","900005207301",10000,"02",4,"-1",2,"01","01","05","03","02",2,"51","08","01",2,"02","01","05","01","02","06","01","202204",2,"1029",3968.19852899339,0,13295.3088830069,"08"
"9000052073","02",1999,"18",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005207302",2500,"02",23,"-1",2,"01","01","05","03","02",2,"51","08","01",2,"02","01","05","01","02","06","01","202204",2,"1029",3968.19852899339,0,13295.3088830069,"08"
"9000052096","01",2013,"49",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","96","900005209601",6000,"02",9,"-1",2,"02","02","02","01","02",2,"22","04","01",2,"10","02","04","04","01","05","01","202203",0,"1023",3412.84263359056,4084.97175128947,0,"04"
"9000052096","02",2018,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","96","900005209602",3000,"02",4,"-1",2,"02","02","02","01","02",2,"22","04","01",2,"10","02","04","04","01","05","01","202203",0,"1023",3412.84263359056,4084.97175128947,0,"04"
"9000052104","01",2021,"12",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900005210401",10320,"02",1,"10",2,"01","02","07","03","01",2,"73","06","01",3,"06","03","01","01","04","06","02","202203",2,"1034",9322.61687441679,0,35725.8081031203,"06"
"9000052104","02",1999,"49",3,"04","01","01","02","02","01","25","-1","-1","30","01","02","900005210402",2400,"02",23,"-1",2,"01","02","07","03","01",2,"73","06","01",3,"06","03","01","01","04","06","02","202203",2,"1034",9322.61687441679,0,35725.8081031203,"06"
"9000052104","03",2011,"20",3,"04","02","01","02","02","01","05","-1","-1","05","01","02","900005210403",1500,"02",11,"-1",2,"01","02","07","03","01",2,"73","06","01",3,"06","03","01","01","04","06","02","202203",2,"1034",9322.61687441679,0,35725.8081031203,"06"
"9000052107","01",2014,"37",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005210701",3000,"02",8,"-1",2,"01","01","02","01","02",2,"21","10","01",4,"06","01","05","06","01","04","01","202204",2,"1023",17741.6069522947,26542.020677237,0,"10"
"9000052107","02",2021,"37",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900005210702",5700,"02",1,"08",2,"01","01","02","01","02",2,"21","10","01",4,"06","01","05","06","01","04","01","202204",2,"1023",17741.6069522947,26542.020677237,0,"10"
"9000052109","01",2007,"55",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005210901",9000,"02",15,"-1",1,"01","02","09","04","02",1,"92","07","01",1,"09","02","05","01","01","05","01","202203",1,"1037",6282.67073550552,0,23926.1956948577,"07"
"9000052111","01",2005,"07",4,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005211101",10000,"02",17,"-1",3,"01","02","06","03","02",3,"63","11","01",5,"06","03","02","01","01","02","01","202203",3,"1032",8782.60764394703,0,52506.5282451362,"11"
"9000052111","02",2001,"49",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005211102",10000,"02",21,"-1",3,"01","02","06","03","02",3,"63","11","01",5,"06","03","02","01","01","02","01","202203",3,"1032",8782.60764394703,0,52506.5282451362,"11"
"9000052111","03",2017,"35",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005211103",9000,"02",5,"-1",3,"01","02","06","03","02",3,"63","11","01",5,"06","03","02","01","01","02","01","202203",3,"1032",8782.60764394703,0,52506.5282451362,"11"
"9000052111","04",2002,"22",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","05","900005211104",3000,"02",20,"-1",3,"01","02","06","03","02",3,"63","11","01",5,"06","03","02","01","01","02","01","202203",3,"1032",8782.60764394703,0,52506.5282451362,"11"
"9000052114","01",2019,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005211401",7000,"02",3,"-1",2,"02","02","02","01","02",2,"22","07","01",2,"10","02","04","02","04","06","02","202203",0,"1024",8649.50482981368,10574.1105636085,0,"07"
"9000052114","02",2017,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005211402",900,"02",5,"-1",2,"02","02","02","01","02",2,"22","07","01",2,"10","02","04","02","04","06","02","202203",0,"1024",8649.50482981368,10574.1105636085,0,"07"
"9000052142","01",2009,"30",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005214201",15000,"02",13,"-1",2,"01","02","04","02","02",2,"43","07","01",4,"04","03","01","03","01","01","01","202204",1,"1027",23182.9107545165,28842.0581947313,0,"07"
"9000052142","02",2008,"00",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005214202",10000,"02",14,"-1",2,"01","02","04","02","02",2,"43","07","01",4,"04","03","01","03","01","01","01","202204",1,"1027",23182.9107545165,28842.0581947313,0,"07"
"9000052150","01",2012,"49",1,"01","01","01","01","02","02","15","15","-1","-1","01","01","900005215001",130000,"02",10,"-1",1,"01","02","03","02","02",1,"33","08","01",1,"01","03","01","01","01","01","01","202203",1,"1025",4728.84476431676,0,16827.7090890177,"08"
"9000052166","01",2017,"98",1,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005216601",15000,"02",5,"-1",1,"01","02","08","04","02",1,"82","08","03",1,"01","02","04","03","01","05","01","202204",1,"1035",13642.2518231352,17619.4205274588,0,"08"
"9000052169","01",2011,"48",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005216901",3000,"02",11,"-1",2,"01","02","05","03","02",1,"53","06","01",2,"10","03","02","01","01","02","01","202203",0,"1029",6381.54742119437,0,26794.8192229693,"06"
"9000052170","01",2011,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005217001",15000,"02",11,"-1",2,"01","02","04","02","02",2,"42","11","01",2,"02","02","05","07","01","05","01","202204",2,"1027",14168.2191639042,0,50037.5532274509,"11"
"9000052170","02",2021,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005217002",4500,"02",1,"-1",2,"01","02","04","02","02",2,"42","11","01",2,"02","02","05","07","01","05","01","202204",2,"1027",14168.2191639042,0,50037.5532274509,"11"
"9000052189","01",2006,"49",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005218901",1000,"02",16,"-1",2,"02","01","02","01","02",1,"21","04","01",2,"02","01","05","01","01","04","01","202204",0,"1023",3438.18162548423,0,13346.6564678307,"04"
"9000052213","01",2010,"49",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005221301",4000,"02",12,"-1",2,"03","01","05","03","01",1,"51","05","02",2,"02","01","05","01","01","04","01","202204",2,"1029",6344.31602658095,0,29062.1467031852,"05"
"9000052214","01",2010,"37",1,"03","01","01","02","02","01","04","-1","-1","04","01","01","900005221401",5000,"02",12,"-1",2,"03","01","09","04","02",1,"91","05","01",2,"10","01","05","02","01","04","01","202203",1,"1037",3851.62363370427,4888.65500952167,0,"05"
"9000052218","01",2012,"51",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005221801",15000,"02",10,"-1",1,"01","02","05","03","02",1,"53","06","01",1,"01","03","03","04","01","03","01","202203",1,"1029",10188.0513119027,12842.8753087305,0,"06"
"9000052238","01",2015,"07",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005223801",350,"02",7,"-1",1,"01","02","03","02","02",1,"32","06","01",1,"09","02","04","05","01","05","01","202203",0,"1025",7439.90886141099,9817.19634837208,0,"06"
"9000052238","02",2001,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005223802",1000,"02",21,"-1",1,"01","02","03","02","02",1,"32","06","01",1,"09","02","04","05","01","05","01","202203",0,"1025",7439.90886141099,9817.19634837208,0,"06"
"9000052243","01",2012,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005224301",8000,"02",10,"-1",2,"01","02","06","03","02",2,"63","10","01",3,"06","03","02","04","01","02","01","202204",2,"1031",24487.0709529746,40863.7415818825,0,"10"
"9000052243","02",2018,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005224302",12000,"02",4,"-1",2,"01","02","06","03","02",2,"63","10","01",3,"06","03","02","04","01","02","01","202204",2,"1031",24487.0709529746,40863.7415818825,0,"10"
"9000052252","01",2017,"41",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005225201",12000,"02",5,"-1",2,"01","02","05","03","02",2,"53","06","01",2,"10","03","03","07","01","02","01","202203",0,"1029",35865.4748545955,0,118596.47067521,"06"
"9000052252","02",2021,"63",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005225202",4000,"02",1,"-1",2,"01","02","05","03","02",2,"53","06","01",2,"10","03","03","07","01","02","01","202203",0,"1029",35865.4748545955,0,118596.47067521,"06"
"9000052257","01",2021,"63",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005225701",20200,"02",1,"-1",4,"01","02","05","03","02",5,"53","04","01",5,"08","03","03","02","01","03","01","202203",3,"1029",9978.68466773795,12579.8705276557,0,"04"
"9000052257","02",2016,"63",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900005225702",4000,"02",6,"-1",4,"01","02","05","03","02",5,"53","04","01",5,"08","03","03","02","01","03","01","202203",3,"1029",9978.68466773795,12579.8705276557,0,"04"
"9000052257","03",2009,"22",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005225703",4500,"02",13,"-1",4,"01","02","05","03","02",5,"53","04","01",5,"08","03","03","02","01","03","01","202203",3,"1029",9978.68466773795,12579.8705276557,0,"04"
"9000052257","04",2007,"06",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900005225704",12000,"02",15,"-1",4,"01","02","05","03","02",5,"53","04","01",5,"08","03","03","02","01","03","01","202203",3,"1029",9978.68466773795,12579.8705276557,0,"04"
"9000052273","01",2014,"19",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005227301",5000,"02",8,"-1",1,"01","02","08","04","02",1,"82","06","01",1,"09","02","05","06","01","05","01","202204",1,"1035",4462.99799281768,5741.51565695559,0,"06"
"9000052275","01",1997,"00",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005227501",1040,"02",25,"-1",2,"01","02","08","04","02",2,"83","06","01",2,"10","03","02","01","01","02","01","202203",0,"1035",3885.41143363855,0,13715.7583649356,"06"
"9000052282","01",2013,"37",1,"03","01","01","02","02","01","22","-1","-1","22","01","01","900005228201",5000,"02",9,"-1",2,"01","02","04","02","02",1,"42","02","02",2,"10","02","04","02","01","05","01","202204",1,"1027",11079.4938894885,13467.8927575184,0,"02"
"9000052283","01",2015,"06",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005228301",10000,"02",7,"-1",2,"01","02","02","01","02",2,"23","06","01",5,"04","03","03","01","01","03","01","202204",1,"1023",13620.2666350275,0,49517.0494846216,"06"
"9000052283","02",2012,"30",2,"01","01","01","02","01","02","08","-1","08","-1","02","02","900005228302",12000,"02",10,"06",2,"01","02","02","01","02",2,"23","06","01",5,"04","03","03","01","01","03","01","202204",1,"1023",13620.2666350275,0,49517.0494846216,"06"
"9000052315","01",2019,"12",1,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005231501",10000,"01",3,"-1",1,"04","02","09","04","02",1,"93","02","01",1,"09","03","01","04","04","06","02","202203",0,"1038",14014.5929230121,16964.0614430592,0,"02"
"9000052317","01",2017,"37",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005231701",10000,"02",5,"-1",1,"03","01","01","01","02",1,"11","07","03",1,"01","01","05","01","01","01","01","202204",1,"1021",13212.9908569273,0,54744.1450694645,"07"
"9000052324","01",2014,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005232401",12000,"02",8,"-1",3,"02","02","07","03","02",2,"72","08","01",3,"10","02","04","04","04","06","02","202203",1,"1034",5510.34680352836,8168.6670161277,0,"08"
"9000052324","02",1982,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005232402",100,"02",40,"-1",3,"02","02","07","03","02",2,"72","08","01",3,"10","02","04","04","04","06","02","202203",1,"1034",5510.34680352836,8168.6670161277,0,"08"
"9000052325","01",2005,"19",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900005232501",2000,"02",17,"-1",1,"02","02","06","03","02",1,"63","05","01",1,"09","03","01","02","04","06","02","202203",0,"1032",4281.35741551295,4291.76135744085,0,"05"
"9000052325","02",2008,"30",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900005232502",4000,"02",14,"-1",1,"02","02","06","03","02",1,"63","05","01",1,"09","03","01","02","04","06","02","202203",0,"1032",4281.35741551295,4291.76135744085,0,"05"
"9000052325","03",1998,"12",3,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900005232503",1000,"02",24,"-1",1,"02","02","06","03","02",1,"63","05","01",1,"09","03","01","02","04","06","02","202203",0,"1032",4281.35741551295,4291.76135744085,0,"05"
"9000052327","01",2010,"37",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005232701",119000,"02",12,"-1",1,"03","02","07","03","02",1,"72","06","03",1,"01","02","05","06","01","05","01","202203",1,"1033",18650.2591274822,24372.9710070781,0,"06"
"9000052335","01",2002,"35",3,"01","01","01","02","02","01","20","-1","-1","15","01","03","900005233501",200,"02",20,"-1",3,"01","01","09","04","02",3,"91","07","01",4,"06","01","05","07","01","04","01","202205",1,"1037",63602.8433497738,0,264588.143733532,"07"
"9000052335","02",2004,"35",3,"04","01","01","02","02","01","15","-1","-1","10","01","03","900005233502",100,"02",18,"-1",3,"01","01","09","04","02",3,"91","07","01",4,"06","01","05","07","01","04","01","202205",1,"1037",63602.8433497738,0,264588.143733532,"07"
"9000052335","03",2016,"48",3,"01","01","01","02","02","01","25","-1","-1","20","01","02","900005233503",300,"02",6,"-1",3,"01","01","09","04","02",3,"91","07","01",4,"06","01","05","07","01","04","01","202205",1,"1037",63602.8433497738,0,264588.143733532,"07"
"9000052351","01",2021,"49",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005235101",5000,"02",1,"-1",3,"01","02","05","03","02",3,"53","11","01",3,"10","03","03","01","01","03","01","202203",2,"1029",14487.5133475066,0,46994.2135169202,"11"
"9000052351","02",2019,"20",4,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005235102",2000,"02",3,"-1",3,"01","02","05","03","02",3,"53","11","01",3,"10","03","03","01","01","03","01","202203",2,"1029",14487.5133475066,0,46994.2135169202,"11"
"9000052351","03",2011,"37",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900005235103",1000,"02",11,"-1",3,"01","02","05","03","02",3,"53","11","01",3,"10","03","03","01","01","03","01","202203",2,"1029",14487.5133475066,0,46994.2135169202,"11"
"9000052351","04",2013,"37",4,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005235104",20,"02",9,"-1",3,"01","02","05","03","02",3,"53","11","01",3,"10","03","03","01","01","03","01","202203",2,"1029",14487.5133475066,0,46994.2135169202,"11"
"9000052364","01",2017,"52",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005236401",6000,"02",5,"-1",1,"01","02","06","03","02",1,"63","05","02",2,"05","03","02","02","01","02","01","202204",0,"1031",27084.9341541092,38603.8507539643,0,"05"
"9000052364","02",2007,"07",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005236402",2000,"02",15,"-1",1,"01","02","06","03","02",1,"63","05","02",2,"05","03","02","02","01","02","01","202204",0,"1031",27084.9341541092,38603.8507539643,0,"05"
"9000052388","01",2020,"63",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005238801",20000,"02",2,"-1",4,"03","01","05","03","02",4,"51","06","02",8,"04","01","05","01","01","01","01","202203",1,"1029",17305.8216021133,0,69258.9467473704,"06"
"9000052388","02",2013,"63",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900005238802",5000,"02",9,"-1",4,"03","01","05","03","02",4,"51","06","02",8,"04","01","05","01","01","01","01","202203",1,"1029",17305.8216021133,0,69258.9467473704,"06"
"9000052388","03",2012,"54",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005238803",2000,"02",10,"-1",4,"03","01","05","03","02",4,"51","06","02",8,"04","01","05","01","01","01","01","202203",1,"1029",17305.8216021133,0,69258.9467473704,"06"
"9000052392","01",2013,"06",1,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005239201",1000,"02",9,"-1",1,"03","02","04","02","02",1,"43","05","01",3,"03","03","01","01","01","01","01","202203",0,"1027",7806.04607081763,0,37548.2188608142,"05"
"9000052396","01",2012,"35",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005239601",10000,"02",10,"-1",1,"03","02","05","03","02",1,"52","05","01",1,"09","02","05","03","01","05","01","202203",0,"1029",17288.8238247962,22289.6776609879,0,"05"
"9000052399","01",2013,"18",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005239901",5400,"02",9,"-1",2,"02","02","07","03","02",2,"72","10","01",2,"10","02","05","01","01","05","01","202204",0,"1033",6425.70869483955,0,15958.1339656369,"10"
"9000052399","02",2009,"59",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005239902",2400,"02",13,"-1",2,"02","02","07","03","02",2,"72","10","01",2,"10","02","05","01","01","05","01","202204",0,"1033",6425.70869483955,0,15958.1339656369,"10"
"9000052402","01",2016,"49",2,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","02","900005240201",6000,"01",6,"-1",2,"01","01","05","03","02",2,"51","11","01",2,"10","01","04","01","01","04","01","202204",0,"1029",4612.13114558702,0,12949.5292735389,"11"
"9000052402","02",2011,"07",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900005240202",3000,"02",11,"-1",2,"01","01","05","03","02",2,"51","11","01",2,"10","01","04","01","01","04","01","202204",0,"1029",4612.13114558702,0,12949.5292735389,"11"
